,Высота,Скорость,Ускорение по x,Ускорение по y
83,71426.04385143869,2095.9295071652614,-1.3566334810987497,-7.693850797240021
84,73518.17227507556,2088.339228992493,-1.6141748952264667,-7.59409581404666
85,75602.76044650386,2080.858823213089,-1.8665713054735567,-7.486408603078453
86,77679.9199099018,2073.4966828940937,-2.1136023768743812,-7.371007457648193
87,79749.76981157226,2066.2610528601103,-2.3550556481079963,-7.248115997313576
88,81812.43667377479,2059.160017734662,-2.590726638238124,-7.117962938538828
89,83868.05416357645,2052.2014897993827,-2.820418949568175,-6.98078186320239
90,85916.7628569541,2045.3931967076896,-3.0439443664837977,-6.836810984841183
91,87958.70999838304,2038.742669093118,-3.261122950140275,-6.686292912535014
92,89994.04925614955,2032.2572281159812,-3.471783128838138,-6.529474412348779
93,92022.94047362675,2025.9439729953087,-3.675761783917378,-6.366606166264909
94,94045.54941675653,2019.8097685761293,-3.872904330988897,-6.197942528554161
95,96062.04751798227,2013.8612329850548,-4.06306479631122,-6.023741279549183
96,98072.61161687983,2008.1047254296934,-4.2461058881110905,-5.8442633768023
97,100077.42369773718,2002.5463341996674,-4.421899062638389,-5.659772703626426
98,102076.6706243352,1997.1918649288662,-4.590324584738946,-5.470535815036163
99,104070.54387218514,1992.046829179975,-4.751271582723112,-5.276821681124595
100,106059.23925848055,1987.1164334132693,-4.904638097303736,-5.078901427930119
101,108042.95667002407,1982.4055684020684,-5.050331124374059,-4.877048075866818
102,110021.89978939174,1977.9187991571268,-5.188266651394484,-4.671536275811205
103,111996.27581960004,1973.660355421512,-5.318369687156772,-4.462642042957673
104,113966.29520754256,1969.634122796223,-5.440574284695257,-4.250642488574471
105,115932.17136646589,1965.8436345548728,-5.554823557117062,-4.035815549811561
106,117894.12039775545,1962.2920642032236,-5.661069686126991,-3.8184397177311387
107,119852.36081230428,1958.9822188362232,-5.759273923027888,-3.5987937637507263
108,121807.11325173888,1955.916533341464,-5.84940658198363,-3.377156464707817
109,123758.60020977772,1953.0970654936732,-5.93144702533966,-3.153806326773519
110,125707.04575399896,1950.5254919800323,-6.005383640804981,-2.9290213084608907
111,127652.67524829446,1948.2031053908026,-6.071213810309946,-2.7030785429913258
112,129595.71507628832,1946.1308122040018,-6.128943870365551,-2.476254060299312
113,131536.39236599754,1944.3091317867595,-6.178589063762925,-2.2488225089723874
114,133474.93471601306,1942.7381964295844,-6.220173482465514,-2.0210568784386735
115,135411.5699234785,1941.4177524231395,-6.25373000156162,-1.7932282217292173
116,137346.5257141435,1940.3471621803558,-6.279300204161077,-1.5656053791562579
117,139280.02947476727,1939.525407399871,-6.296934297137114,-1.3384547032615024
118,141212.30798814673,1938.9510932599812,-6.306691017632501,-1.1120397854003352
119,143143.58717104132,1938.6224536255747,-6.308637530268258,-0.8866211843387342
120,145074.0918152651,1938.53735724401,-6.302849315013067,-0.6624561572492411
121,147004.0453322135,1938.6933148996318,-6.289410045692143,-0.43979839350073974
122,148933.66950108935,1939.0874874907247,-6.268411459135769,-0.2188977516439102
123,150863.07533547605,1939.4996798725113,-6.236152004088837,-0.21777122665028692
