Time,Velocity,GForce,Acceleration,Thrust,TWR,AltitudeFromTerrain,AltitudeFromSea,DownrangeDistance,Latitude,Longitude,Apoapsis,Periapsis,Inclination,OrbitalVelocity,TargetDistance,TargetVelocity,StageDeltaV,VesselDeltaV,Pressure,
2091,1930,0,0,300,0.39,147376.57,1471.56,794.17,-0.34,-150.4,154461,130453,0.56,2150,1492271.88,3950.67,44,44,0,
2092,1930,0,0,300,0.39,147374.55,1392.33,792.64,-0.34,-150.25,154461,130453,0.56,2150,1492393.5,3951.05,44,44,0,
2093,1931,0,0,300,0.39,147372.53,1596.93,791.07,-0.34,-150.1,154461,130453,0.56,2150,1492517.38,3951.44,44,44,0,
2094,1931,0,0,300,0.39,147370.6,1515.7,789.53,-0.33,-149.95,154461,130453,0.56,2150,1492638.75,3951.82,44,44,0,
2095,1931,0,0,300,0.39,147368.7,1141.21,788.02,-0.33,-149.81,154461,130453,0.56,2150,1492757.62,3952.19,44,44,0,
2096,1931,0,0,300,0.39,147366.77,1222.49,786.48,-0.33,-149.66,154461,130453,0.56,2150,1492878.62,3952.57,44,44,0,
2097,1931,0,0,300,0.39,147364.83,1354.98,784.91,-0.33,-149.51,154461,130453,0.56,2150,1493002,3952.96,44,44,0,
2098,1931,0,0,300,0.39,147362.99,1287.09,783.41,-0.33,-149.37,154461,130453,0.56,2150,1493120.25,3953.33,44,44,0,
2099,1931,0,0,300,0.39,147361.13,1168.59,781.87,-0.33,-149.22,154461,130453,0.56,2150,1493240.88,3953.71,44,44,0,
2100,1931,0,0,300,0.39,147359.29,1184.36,780.33,-0.33,-149.07,154461,130453,0.56,2150,1493361.38,3954.09,44,44,0,
2101,1931,0,0,300,0.39,147357.46,1213.02,778.79,-0.32,-148.93,154461,130453,0.56,2150,1493481.62,3954.47,44,44,0,
2102,1931,0,0,300,0.39,147354.98,1131.56,776.71,-0.32,-148.73,154461,130453,0.56,2151,1493644.38,3955.02,44,44,0,
2103,1931,0,0,300,0.39,147352.72,1080.24,774.76,-0.32,-148.54,154461,130453,0.56,2151,1493796.38,3955.5,44,44,0,
2104,1931,0,0,300,0.39,147351.19,1111.69,773.42,-0.32,-148.41,154461,130453,0.56,2151,1493901,3955.83,44,44,0,
2105,1931,0,0,300,0.39,147349.39,999.66,771.83,-0.32,-148.26,154461,130453,0.56,2151,1494024.12,3956.22,44,44,0,
2106,1931,0,0,300,0.39,147347.34,848.61,770,-0.31,-148.09,154461,130453,0.56,2151,1494166.25,3956.67,44,44,0,
2107,1931,0,0,300,0.39,147345.04,710.78,767.93,-0.31,-147.89,154461,130453,0.56,2151,1494326.88,3957.17,44,44,0,
2108,1931,0,0,300,0.39,147342.52,652.77,765.61,-0.31,-147.67,154461,130453,0.56,2151,1494506.25,3957.74,44,44,0,
2110,1932,0,0,300,0.39,147339.78,591.99,763.05,-0.31,-147.42,154461,130453,0.56,2151,1494704,3958.37,44,44,0,
2112,1932,0,0,300,0.39,147336.83,590.44,760.25,-0.3,-147.16,154461,130453,0.56,2151,1494920.12,3959.05,44,44,0,
2114,1932,0,0,300,0.39,147333.69,372.48,757.2,-0.3,-146.87,154461,130453,0.56,2151,1495154.62,3959.79,44,44,0,
2116,1932,0,0,300,0.39,147330.38,449.68,753.9,-0.3,-146.55,154461,130453,0.56,2151,1495407,3960.59,44,44,0,
2118,1932,0,0,300,0.39,147326.92,561.14,750.37,-0.29,-146.21,154461,130453,0.56,2151,1495677.62,3961.45,44,44,0,
2120,1932,0,0,300,0.39,147323.32,285.01,746.58,-0.29,-145.85,154461,130453,0.56,2152,1495966,3962.37,44,44,0,
2123,1932,0,0,300,0.39,147319.61,325.21,742.56,-0.28,-145.47,154461,130453,0.56,2152,1496271.88,3963.34,44,44,0,
2125,1933,0,0,300,0.39,147315.81,309.64,738.29,-0.28,-145.06,154461,130453,0.56,2152,1496595.5,3964.37,44,44,0,
2128,1933,0,0,300,0.39,147311.94,327.64,733.77,-0.27,-144.63,154461,130453,0.56,2152,1496936.38,3965.46,44,44,0,
2131,1933,0,0,300,0.39,147308.03,380.99,729.01,-0.27,-144.17,154461,130453,0.56,2152,1497294.25,3966.6,44,44,0,
2134,1933,0,0,300,0.39,147304.1,428.23,724,-0.26,-143.7,154461,130453,0.56,2152,1497669.12,3967.8,44,44,0,
2138,1933,0,0,300,0.39,147300.19,395.07,718.75,-0.26,-143.19,154461,130453,0.56,2153,1498060.75,3969.05,44,44,0,
2141,1934,0,0,300,0.39,147296.33,321.71,713.26,-0.25,-142.67,154461,130453,0.56,2153,1498469,3970.36,44,44,0,
2145,1934,0,0,300,0.39,147292.54,352.86,707.51,-0.24,-142.12,154461,130453,0.56,2153,1498893.38,3971.73,44,44,0,
2149,1934,0,0,300,0.39,147288.85,406.71,701.53,-0.24,-141.55,154461,130453,0.56,2153,1499333.75,3973.14,44,44,0,
2153,1934,0,0,300,0.39,147285.34,443.22,695.35,-0.23,-140.96,154461,130453,0.56,2154,1499785.75,3974.6,44,44,0,
2157,1935,0,0,300,0.39,147282.13,361.46,689.18,-0.22,-140.37,154461,130453,0.56,2154,1500235.38,3976.05,44,44,0,
2161,1935,0,0,300,0.39,147279.2,340.65,683,-0.22,-139.78,154461,130453,0.56,2154,1500682.88,3977.5,44,44,0,
2165,1935,0,0,300,0.39,147276.57,360.09,676.82,-0.21,-139.19,154461,130453,0.56,2154,1501128.38,3978.94,44,44,0,
2169,1935,0,0,300,0.39,147274.24,285.1,670.64,-0.2,-138.6,154461,130453,0.56,2155,1501571.75,3980.38,44,44,0,
2173,1936,0,0,300,0.39,147272.19,425.24,664.46,-0.19,-138.01,154461,130453,0.56,2155,1502013,3981.81,44,44,0,
2177,1936,0,0,300,0.39,147270.44,742.88,658.28,-0.19,-137.42,154461,130453,0.56,2155,1502452.25,3983.24,44,44,0,
2181,1936,0,0,300,0.39,147268.99,1416.6,652.1,-0.18,-136.83,154461,130453,0.56,2155,1502889.38,3984.66,44,44,0,
2185,1937,0,0,300,0.39,147267.83,1265.33,645.91,-0.17,-136.24,154461,130453,0.56,2156,1503324.5,3986.08,44,44,0,
2189,1937,0,0,300,0.39,147266.97,1283.44,639.72,-0.16,-135.65,154461,130453,0.56,2156,1503757.62,3987.5,44,44,0,
2193,1937,0,0,300,0.39,147266.4,546.7,633.53,-0.16,-135.06,154461,130453,0.56,2156,1504188.62,3988.91,44,44,0,
2197,1938,0,0,300,0.39,147266.12,1123.28,627.34,-0.15,-134.46,154461,130453,0.56,2156,1504617.62,3990.32,44,44,0,
2201,1938,0,0,300,0.39,147266.14,656.18,621.15,-0.14,-133.87,154461,130453,0.56,2157,1505044.88,3991.72,44,44,0,
2205,1938,0,0,300,0.39,147266.46,629.96,614.95,-0.13,-133.28,154461,130453,0.56,2157,1505469.88,3993.11,44,44,0,
2209,1939,0,0,300,0.39,147267.07,176.94,608.76,-0.13,-132.69,154461,130453,0.56,2157,1505893.12,3994.51,44,44,0,
2213,1939,0,0,300,0.39,147267.98,110.92,602.56,-0.12,-132.1,154461,130453,0.56,2158,1506314.25,3995.89,44,44,0,
2217,1939,0,0,300,0.39,147269.18,-19.69,596.36,-0.11,-131.51,154461,130453,0.56,2158,1506733.62,3997.28,44,44,0,
2221,1940,0,0,300,0.39,147270.67,301.92,590.15,-0.1,-130.91,154461,130453,0.56,2158,1507151,3998.66,44,44,0,
2225,1940,0,0,300,0.39,147272.46,310.36,583.95,-0.1,-130.32,154461,130453,0.56,2159,1507566.5,4000.03,44,44,0,
2229,1940,0,0,300,0.39,147274.55,370.5,577.74,-0.09,-129.73,154461,130453,0.56,2159,1507980,4001.4,44,44,0,
2233,1941,0,0,300,0.39,147276.92,-553.44,571.53,-0.08,-129.14,154461,130453,0.56,2159,1508391.75,4002.76,44,44,0,
2237,1941,0,0,300,0.39,147279.6,-486.97,565.32,-0.07,-128.54,154461,130453,0.56,2160,1508801.5,4004.12,44,44,0,
2241,1941,0,0,300,0.39,147282.56,-836.48,559.11,-0.07,-127.95,154461,130453,0.56,2160,1509209.5,4005.48,44,44,0,
2245,1942,0,0,300,0.39,147285.82,-852.16,552.9,-0.06,-127.36,154461,130453,0.56,2160,1509615.75,4006.83,44,44,0,
2249,1942,0,0,300,0.39,147289.37,-863.85,546.68,-0.05,-126.76,154461,130453,0.56,2161,1510020.12,4008.17,44,44,0,
2253,1942,0,0,300,0.39,147293.21,-869.74,540.46,-0.04,-126.17,154461,130453,0.56,2161,1510422.62,4009.52,44,44,0,
2257,1943,0,0,300,0.39,147297.34,-962.47,534.24,-0.04,-125.57,154461,130453,0.56,2161,1510823.38,4010.85,44,44,0,
2261,1943,0,0,300,0.39,147301.77,-998.41,528.02,-0.03,-124.98,154461,130453,0.56,2162,1511222.38,4012.18,44,44,0,
2265,1944,0,0,300,0.39,147306.48,-1026.24,521.79,-0.02,-124.39,154461,130453,0.56,2162,1511619.62,4013.51,44,44,0,
2269,1944,0,0,300,0.39,147311.49,-933.95,515.56,-0.01,-123.79,154461,130453,0.56,2162,1512015.12,4014.83,44,44,0,
2273,1944,0,0,300,0.39,147316.78,-873.08,509.33,0,-123.2,154461,130453,0.56,2163,1512408.75,4016.15,44,44,0,
2277,1945,0,0,300,0.39,147322.36,-975.76,503.1,0,-122.6,154461,130453,0.56,2163,1512800.75,4017.46,44,44,0,
2281,1945,0,0,300,0.39,147328.23,-1049.6,496.87,0.01,-122.01,154461,130453,0.56,2163,1513191.12,4018.77,44,44,0,
2285,1945,0,0,300,0.39,147334.39,-1053.56,490.63,0.02,-121.41,154461,130453,0.56,2164,1513579.62,4020.07,44,44,0,
2289,1946,0,0,300,0.39,147340.83,-1111.89,484.39,0.03,-120.81,154461,130453,0.56,2164,1513966.62,4021.37,44,44,0,
2293,1946,0,0,300,0.39,147347.55,-1158.39,478.15,0.03,-120.22,154461,130453,0.56,2164,1514351.88,4022.67,44,44,0,
2297,1947,0,0,300,0.39,147354.56,-1074.77,471.91,0.04,-119.62,154461,130453,0.56,2165,1514735.5,4023.96,44,44,0,
2301,1947,0,0,300,0.39,147361.86,-1011.54,465.66,0.05,-119.03,154461,130453,0.56,2165,1515117.38,4025.24,44,44,0,
2305,1947,0,0,300,0.39,147369.43,-1080.5,459.42,0.06,-118.43,154461,130453,0.56,2165,1515497.75,4026.52,44,44,0,
2309,1948,0,0,300,0.39,147377.29,-1036.2,453.17,0.06,-117.83,154461,130453,0.56,2166,1515876.5,4027.79,44,44,0,
2313,1948,0,0,300,0.39,147385.42,-1093.12,446.91,0.07,-117.23,154461,130453,0.56,2166,1516253.5,4029.06,44,44,0,
2317,1949,0,0,300,0.39,147393.84,-1099.37,440.66,0.08,-116.64,154461,130453,0.56,2167,1516629.12,4030.33,44,44,0,
2321,1949,0,0,300,0.39,147402.53,-1087.09,434.4,0.09,-116.04,154461,130453,0.56,2167,1517003.12,4031.59,44,44,0,
2325,1949,0,0,300,0.39,147411.5,-1087.43,428.14,0.09,-115.44,154461,130453,0.56,2167,1517375.5,4032.85,44,44,0,
2329,1950,0,0,300,0.39,147420.74,-766.35,421.88,0.1,-114.84,154461,130453,0.56,2168,1517746.38,4034.1,44,44,0,
2333,1950,0,0,300,0.39,147430.26,-166.7,415.62,0.11,-114.25,154461,130453,0.56,2168,1518115.62,4035.34,44,44,0,
2337,1951,0,0,300,0.39,147440.05,-33.7,409.35,0.12,-113.65,154461,130453,0.56,2168,1518483.5,4036.58,44,44,0,
2341,1951,0,0,300,0.39,147450.11,229.91,403.08,0.13,-113.05,154461,130453,0.56,2169,1518849.75,4037.82,44,44,0,
2345,1952,0,0,300,0.39,147460.45,67.52,396.81,0.13,-112.45,154461,130453,0.56,2169,1519214.62,4039.05,44,44,0,
2349,1952,0,0,300,0.39,147471.05,447.32,390.54,0.14,-111.85,154461,130453,0.56,2170,1519577.88,4040.28,44,44,0,
2353,1952,0,0,300,0.39,147481.91,541.37,384.26,0.15,-111.25,154461,130453,0.56,2170,1519939.88,4041.5,44,44,0,
2357,1953,0,0,300,0.39,147493.05,616.06,377.98,0.16,-110.65,154461,130453,0.56,2170,1520300.25,4042.72,44,44,0,
2361,1953,0,0,300,0.39,147504.44,390.9,371.7,0.16,-110.05,154461,130453,0.56,2171,1520659.12,4043.93,44,44,0,
2365,1954,0,0,300,0.39,147516.11,350.02,365.42,0.17,-109.45,154461,130453,0.56,2171,1521016.75,4045.14,44,44,0,
2367,1954,0,0,300,0.39,147522.03,490.35,362.27,0.17,-109.15,154461,130453,0.56,2171,1521195,4045.74,44,44,0,
2371,1954,0,0,300,0.39,147534.08,470.46,355.99,0.18,-108.55,154461,130453,0.56,2172,1521550.25,4046.94,44,44,0,
2375,1955,0,0,300,0.39,147546.39,432.13,349.7,0.19,-107.95,154461,130453,0.56,2172,1521904.38,4048.14,44,44,0,
2379,1955,0,0,300,0.39,147558.96,350.2,343.4,0.2,-107.35,154461,130453,0.56,2173,1522257,4049.33,44,44,0,
2383,1956,0,0,300,0.39,147571.78,-469.96,337.11,0.2,-106.75,154461,130453,0.56,2173,1522608.25,4050.51,44,44,0,
2387,1956,0,0,300,0.39,147584.86,-969.82,330.81,0.21,-106.15,154461,130453,0.56,2173,1522958.12,4051.69,44,44,0,
2391,1957,0,0,300,0.39,147598.18,-1040.51,324.51,0.22,-105.54,154461,130453,0.56,2174,1523306.62,4052.87,44,44,0,
2395,1957,0,0,300,0.39,147611.76,-1018.44,318.21,0.23,-104.94,154461,130453,0.56,2174,1523654,4054.04,44,44,0,
2399,1957,0,0,300,0.39,147625.58,-1032.97,311.9,0.23,-104.34,154461,130453,0.56,2175,1523999.75,4055.21,44,44,0,
2403,1958,0,0,300,0.39,147639.65,-1118.59,305.6,0.24,-103.74,154461,130453,0.56,2175,1524344.38,4056.37,44,44,0,
2407,1958,0,0,300,0.39,147653.97,-1060.66,299.29,0.25,-103.14,154461,130453,0.56,2175,1524687.62,4057.53,44,44,0,
2411,1959,0,0,300,0.39,147668.53,-1171.84,292.97,0.26,-102.53,154461,130453,0.56,2176,1525029.62,4058.68,44,44,0,
2415,1959,0,0,300,0.39,147683.32,-1024.06,286.66,0.26,-101.93,154461,130453,0.56,2176,1525370.38,4059.83,44,44,0,
2419,1960,0,0,300,0.39,147698.36,-1005.53,280.34,0.27,-101.33,154461,130453,0.56,2177,1525709.75,4060.97,44,44,0,
2423,1960,0,0,300,0.39,147713.63,-1002.11,274.02,0.28,-100.72,154461,130453,0.56,2177,1526048,4062.11,44,44,0,
2427,1961,0,0,300,0.39,147729.13,-1080.89,267.7,0.28,-100.12,154461,130453,0.56,2177,1526384.88,4063.24,44,44,0,
2431,1961,0,0,300,0.39,147744.87,-1088.53,261.37,0.29,-99.51,154461,130453,0.56,2178,1526720.62,4064.37,44,44,0,
2435,1962,0,0,300,0.39,147760.84,-1052.5,255.04,0.3,-98.91,154461,130453,0.56,2178,1527055.12,4065.49,44,44,0,
2439,1962,0,0,300,0.39,147777.03,-1084.95,248.71,0.3,-98.3,154461,130453,0.56,2179,1527388.5,4066.61,44,44,0,
2443,1962,0,0,300,0.39,147793.45,-1130.14,242.38,0.31,-97.7,154461,130453,0.56,2179,1527720.5,4067.72,44,44,0,
2447,1963,0,0,300,0.39,147810.1,-1120.84,236.04,0.32,-97.09,154461,130453,0.56,2179,1528051.5,4068.83,44,44,0,
2451,1963,0,0,300,0.39,147826.96,-1002.5,229.7,0.33,-96.49,154461,130453,0.56,2180,1528381.25,4069.93,44,44,0,
2455,1964,0,0,300,0.39,147844.05,-1022.77,223.36,0.33,-95.88,154461,130453,0.56,2180,1528709.88,4071.03,44,44,0,
2459,1964,0,0,300,0.39,147861.35,-1106.78,217.02,0.34,-95.28,154461,130453,0.56,2181,1529037.38,4072.13,44,44,0,
2463,1965,0,0,300,0.39,147878.86,-1149.1,210.67,0.35,-94.67,154461,130453,0.56,2181,1529363.62,4073.21,44,44,0,
2467,1965,0,0,300,0.39,147896.58,-1087.89,204.33,0.35,-94.06,154461,130453,0.56,2182,1529688.75,4074.3,44,44,0,
2471,1966,0,0,300,0.39,147914.52,-1017.11,197.98,0.36,-93.46,154461,130453,0.56,2182,1530012.75,4075.38,44,44,0,
2475,1966,0,0,300,0.39,147932.66,-977.67,191.62,0.37,-92.85,154461,130453,0.56,2182,1530335.75,4076.45,44,44,0,
2479,1967,0,0,300,0.39,147951,-1143.73,185.27,0.37,-92.24,154461,130453,0.56,2183,1530657.62,4077.52,44,44,0,
2483,1967,0,0,300,0.39,147969.55,-1124.28,178.91,0.38,-91.64,154461,130453,0.56,2183,1530978.38,4078.59,44,44,0,
2487,1967,0,0,300,0.39,147988.3,-1011.39,172.55,0.38,-91.03,154461,130453,0.56,2184,1531298.12,4079.65,44,44,0,
2491,1968,0,0,300,0.39,148007.24,-930.68,166.19,0.39,-90.42,154461,130453,0.56,2184,1531616.75,4080.7,44,44,0,
2495,1968,0,0,300,0.39,148026.38,-944.67,159.82,0.4,-89.81,154461,130453,0.56,2184,1531934.25,4081.75,44,44,0,
2499,1969,0,0,300,0.39,148045.71,-869.29,153.45,0.4,-89.2,154461,130453,0.56,2185,1532250.88,4082.8,44,44,0,
2503,1969,0,0,300,0.39,148065.23,203.02,147.08,0.41,-88.59,154461,130453,0.56,2185,1532566.25,4083.84,44,44,0,
2507,1970,0,0,300,0.39,148084.93,285.8,140.71,0.42,-87.99,154461,130453,0.56,2186,1532880.88,4084.88,44,44,0,
2511,1970,0,0,300,0.39,148104.82,427,134.34,0.42,-87.38,154461,130453,0.56,2186,1533194.25,4085.91,44,44,0,
2515,1971,0,0,300,0.39,148124.89,388.8,127.96,0.43,-86.77,154461,130453,0.56,2186,1533506.75,4086.94,44,44,0,
2519,1971,0,0,300,0.39,148145.13,505.87,121.59,0.43,-86.16,154461,130453,0.56,2187,1533818.25,4087.96,44,44,0,
2521,1971,0,0,300,0.39,148155.32,524.14,118.4,0.44,-85.85,154461,130453,0.56,2187,1533973.5,4088.47,44,44,0,
2525,1972,0,0,300,0.39,148175.83,694.48,112.02,0.44,-85.24,154461,130453,0.56,2188,1534283.62,4089.48,44,44,0,
2529,1972,0,0,300,0.39,148196.51,740.34,105.64,0.45,-84.63,154461,130453,0.56,2188,1534592.62,4090.49,44,44,0,
2533,1973,0,0,300,0.39,148217.36,798.4,99.25,0.45,-84.02,154461,130453,0.56,2188,1534900.62,4091.5,44,44,0,
2537,1973,0,0,300,0.39,148238.37,1051.84,92.87,0.46,-83.41,154461,130453,0.56,2189,1535207.75,4092.5,44,44,0,
2541,1974,0,0,300,0.39,148259.55,1266.51,86.49,0.47,-82.8,154461,130453,0.56,2189,1535514,4093.49,44,44,0,
2545,1974,0,0,300,0.39,148280.89,1459.74,80.1,0.47,-82.19,154461,130453,0.56,2190,1535819,4094.48,44,44,0,
2549,1974,0,0,300,0.39,148302.38,1789.45,73.72,0.48,-81.57,154461,130453,0.56,2190,1536123.38,4095.47,44,44,0,
2553,1975,0,0,300,0.39,148324.03,2096.57,67.34,0.48,-80.96,154461,130453,0.56,2190,1536426.88,4096.45,44,44,0,
2557,1975,0,0,300,0.39,148345.83,1451.96,60.96,0.49,-80.35,154461,130453,0.56,2191,1536729.25,4097.42,44,44,0,
2561,1976,0,0,300,0.39,148367.78,3369.3,54.59,0.49,-79.74,154461,130453,0.56,2191,1537030.88,4098.4,44,44,0,
2565,1976,0,0,300,0.39,148389.87,3830.92,48.23,0.5,-79.12,154461,130453,0.56,2192,1537331.62,4099.36,44,44,0,
2569,1977,0,0,300,0.39,148412.11,1372.92,41.88,0.5,-78.51,154461,130453,0.56,2192,1537631.38,4100.32,44,44,0,
2571,1977,0,0,300,0.39,148423.28,939.7,38.71,0.51,-78.21,154461,130453,0.56,2192,1537781,4100.8,44,44,0,
2575,1977,0,0,300,0.39,148445.72,784.26,32.4,0.51,-77.59,154461,130453,0.56,2193,1538079.5,4101.76,44,44,0,
2579,1978,0,0,300,0.39,148468.3,586.47,26.15,0.52,-76.98,154461,130453,0.56,2193,1538377.12,4102.71,44,44,0,
2583,1978,0,0,300,0.39,148491.01,399.82,20,0.52,-76.36,154461,130453,0.56,2193,1538674,4103.65,44,44,0,
2587,1979,0,0,300,0.39,148513.85,275.75,14.09,0.53,-75.75,154461,130453,0.56,2194,1538969.88,4104.59,44,44,0,
2591,1979,0,0,300,0.39,148536.81,-34.62,8.94,0.53,-75.14,154461,130453,0.56,2194,1539265,4105.53,44,44,0,
2595,1979,0,0,300,0.39,148559.9,-574.82,6.64,0.54,-74.52,154461,130453,0.56,2195,1539559.25,4106.46,44,44,0,
2599,1980,0,0,300,0.39,148583.1,-871.53,9.55,0.54,-73.91,154461,130453,0.56,2195,1539852.75,4107.39,44,44,0,
2603,1980,0,0,300,0.39,148606.42,-925.22,14.87,0.55,-73.29,154461,130453,0.56,2195,1540145.25,4108.31,44,44,0,
2607,1981,0,0,300,0.39,148629.86,-1000.65,20.84,0.55,-72.68,154461,130453,0.56,2196,1540437.25,4109.23,44,44,0,
2611,1981,0,0,300,0.39,148653.4,-1011.9,27.03,0.55,-72.06,154461,130453,0.56,2196,1540728.25,4110.14,44,44,0,
2613,1981,0,0,300,0.39,148665.21,-989,30.17,0.56,-71.75,154461,130453,0.56,2196,1540873.38,4110.59,44,44,0,
2617,1982,0,0,300,0.39,148688.92,-973.71,36.49,0.56,-71.14,154461,130453,0.56,2197,1541163.38,4111.5,44,44,0,
2621,1982,0,0,300,0.39,148712.72,-1022.3,42.85,0.56,-70.52,154461,130453,0.56,2197,1541452.38,4112.4,44,44,0,
2625,1983,0,0,300,0.39,148736.62,-926.92,49.23,0.57,-69.9,154461,130453,0.56,2197,1541740.75,4113.29,44,44,0,
2629,1983,0,0,300,0.39,148760.62,-934.16,55.64,0.57,-69.29,154461,130453,0.56,2198,1542028.25,4114.19,44,44,0,
2633,1983,0,0,300,0.39,148784.71,-999.13,62.06,0.58,-68.67,154461,130453,0.56,2198,1542315,4115.07,44,44,0,
2637,1984,0,0,300,0.39,148808.9,-1001.61,68.49,0.58,-68.05,154461,130453,0.56,2198,1542601,4115.95,44,44,0,
2641,1984,0,0,300,0.39,148833.16,-1083.7,74.92,0.58,-67.44,154461,130453,0.56,2199,1542886.25,4116.83,44,44,0,
2645,1985,0,0,300,0.39,148857.51,-1061.8,81.37,0.59,-66.82,154461,130453,0.56,2199,1543170.75,4117.7,44,44,0,
2647,1985,0,0,300,0.39,148869.71,-1114.75,84.59,0.59,-66.51,154461,130453,0.56,2199,1543312.75,4118.14,44,44,0,
2651,1985,0,0,300,0.39,148894.18,-973.39,91.04,0.59,-65.89,154461,130453,0.56,2200,1543596.12,4119,44,44,0,
2655,1986,0,0,300,0.39,148918.72,-993.92,97.5,0.6,-65.27,154461,130453,0.56,2200,1543879,4119.86,44,44,0,
2659,1986,0,0,300,0.39,148943.33,-978.31,103.96,0.6,-64.65,154461,130453,0.56,2200,1544160.88,4120.72,44,44,0,
2663,1986,0,0,300,0.39,148968.01,-1041.43,110.43,0.6,-64.04,154461,130453,0.56,2201,1544442.12,4121.57,44,44,0,
2667,1987,0,0,300,0.39,148992.75,-1073.74,116.89,0.61,-63.42,154461,130453,0.56,2201,1544722.75,4122.42,44,44,0,
2671,1987,0,0,300,0.39,149017.55,-1141.19,123.37,0.61,-62.8,154461,130453,0.56,2202,1545002.5,4123.26,44,44,0,
2675,1987,0,0,300,0.39,149042.41,-1201.29,129.84,0.61,-62.18,154461,130453,0.56,2202,1545281.75,4124.1,44,44,0,
2677,1988,0,0,300,0.39,149054.86,-1154.51,133.08,0.62,-61.87,154461,130453,0.56,2202,1545421.12,4124.52,44,44,0,
2681,1988,0,0,300,0.39,149079.8,-1137.06,139.56,0.62,-61.25,154461,130453,0.56,2202,1545699.12,4125.35,44,44,0,
2685,1988,0,0,300,0.39,149104.79,-1057.55,146.04,0.62,-60.63,154461,130453,0.56,2203,1545976.62,4126.17,44,44,0,
2687,1989,0,0,300,0.39,149117.31,-1016.41,149.29,0.62,-60.32,154461,130453,0.56,2203,1546115.25,4126.59,44,44,0,
2691,1989,0,0,300,0.39,149142.36,-956.54,155.77,0.63,-59.7,154461,130453,0.56,2203,1546391.5,4127.4,44,44,0,
2695,1989,0,0,300,0.39,149167.46,-1043.91,162.26,0.63,-59.08,154461,130453,0.56,2204,1546667.38,4128.22,44,44,0,
2697,1989,0,0,300,0.39,149180.02,-1025.12,165.51,0.63,-58.77,154461,130453,0.56,2204,1546805,4128.63,44,44,0,
2701,1990,0,0,300,0.39,149205.18,-1097.63,172,0.63,-58.15,154461,130453,0.56,2204,1547079.88,4129.43,44,44,0,
2703,1990,0,0,300,0.39,149217.77,-1098.42,175.25,0.63,-57.84,154461,130453,0.56,2204,1547216.88,4129.84,44,44,0,
2707,1990,0,0,300,0.39,149242.96,-1036.84,181.75,0.64,-57.22,154461,130453,0.56,2204,1547490.75,4130.64,44,44,0,
2711,1991,0,0,300,0.39,149268.19,-1149.25,188.25,0.64,-56.6,154461,130453,0.56,2205,1547763.88,4131.43,44,44,0,
2715,1991,0,0,300,0.39,149293.44,-1116.84,194.75,0.64,-55.97,154461,130453,0.56,2205,1548036.38,4132.23,44,44,0,
2717,1991,0,0,300,0.39,149306.08,-1118.73,198,0.64,-55.66,154461,130453,0.56,2205,1548172.38,4132.62,44,44,0,
2721,1992,0,0,300,0.39,149331.36,-1083.53,204.51,0.64,-55.04,154461,130453,0.56,2206,1548443.88,4133.41,44,44,0,
2723,1992,0,0,300,0.39,149344,-1051.55,207.76,0.64,-54.73,154461,130453,0.56,2206,1548579.5,4133.8,44,44,0,
2727,1992,0,0,300,0.39,149369.3,-1042.8,214.27,0.65,-54.11,154461,130453,0.56,2206,1548850,4134.58,44,44,0,
2731,1992,0,0,300,0.39,149394.62,-1028.79,220.78,0.65,-53.49,154461,130453,0.56,2206,1549119.88,4135.35,44,44,0,
2735,1993,0,0,300,0.39,149419.94,-1107.52,227.29,0.65,-52.87,154461,130453,0.56,2207,1549389.25,4136.12,44,44,0,
2739,1993,0,0,300,0.39,149445.26,-1111.31,233.81,0.65,-52.24,154461,130453,0.56,2207,1549658.12,4136.88,44,44,0,
2743,1993,0,0,300,0.39,149470.58,-1090.72,240.32,0.65,-51.62,154461,130453,0.56,2207,1549926.12,4137.65,44,44,0,
2745,1993,0,0,300,0.39,149483.24,-1068.79,243.58,0.65,-51.31,154461,130453,0.56,2207,1550060,4138.02,44,44,0,
2749,1994,0,0,300,0.39,149508.56,-1004.87,250.1,0.66,-50.69,154461,130453,0.56,2208,1550327.12,4138.78,44,44,0,
2751,1994,0,0,300,0.39,149521.21,-959.88,253.37,0.66,-50.37,154461,130453,0.56,2208,1550460.5,4139.15,44,44,0,
2755,1994,0,0,300,0.39,149546.51,-1084.8,259.89,0.66,-49.75,154461,130453,0.56,2208,1550726.75,4139.9,44,44,0,
2759,1995,0,0,300,0.39,149571.8,-1040.7,266.41,0.66,-49.13,154461,130453,0.56,2208,1550992.25,4140.64,44,44,0,
2761,1995,0,0,300,0.39,149584.44,-1032.93,269.68,0.66,-48.82,154461,130453,0.56,2208,1551125.12,4141.01,44,44,0,
2765,1995,0,0,300,0.39,149609.7,-1081.6,276.2,0.66,-48.19,154461,130453,0.56,2209,1551389.75,4141.75,44,44,0,
2767,1995,0,0,300,0.39,149622.32,-1120.5,279.47,0.66,-47.88,154461,130453,0.56,2209,1551522,4142.12,44,44,0,
2771,1995,0,0,300,0.39,149647.55,-1170,286,0.66,-47.26,154461,130453,0.56,2209,1551785.75,4142.85,44,44,0,
2773,1996,0,0,300,0.39,149660.15,-1158.29,289.27,0.66,-46.94,154461,130453,0.56,2209,1551917.5,4143.21,44,44,0,
2777,1996,0,0,300,0.39,149685.34,-1125.85,295.8,0.66,-46.32,154461,130453,0.56,2209,1552180.5,4143.93,44,44,0,
